TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO
"MEDICAMENTO";"SORO ANTIELAPÍDICO";"15/08/2005";"Biológico";112090120;"082035";"25351201573200270";"SOROS IMUNOPROTETORES";"17503475000101 - FUNDAÇÃO EZEQUIEL DIAS - FUNED";"Ativo";"imunoglobulina heteróloga contra veneno de micrurus"
"MEDICAMENTO";"URIMED";"19/04/1976";"Dinamizado";102660026;"042011";"2599201120275";"ASSOCIACAO HOMEOPATICAS";"60862208000141 - FARMÁCIA E LABORATÓRIO HOMEOPÁTICO ALMEIDA PRADO LTDA";"Inativo";"apis mellifica, terebentina, solidago virgaurea, cantharis vesicatoria"
"MEDICAMENTO";"CLORIDRATO DE LERCANIDIPINO";"25/04/2022";"Genérico";118190247;"072036";"25351062930202211";"ANTI-HIPERTENSIVOS";"92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"Ativo";"cloridrato de lercanidipino"
"MEDICAMENTO";"COREG";"09/08/1999";"Similar";101000551;"082004";"250000235649928";"ANTI-HIPERTENSIVOS";"33009945000123 - PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.";"Inativo";"carvedilol"
"MEDICAMENTO";"FENOXIMETILPERNICILINA POTASSICA";"06/03/2002";"Similar";105830137;"112007";"2500100966982";"FENOXIPENICILINAS";"45992062000165 - GERMED FARMACEUTICA LTDA";"Inativo";
"MEDICAMENTO";"HEMACIN";"16/01/2023";"Biológico";100630294;;"25351667596202297";"ANTICOAGULANTES";"33258401000103 - INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"heparina sódica suína, heparina suína"
"MEDICAMENTO";"NEOPRESS";"31/05/2000";"Similar";102690058;"052005";"250000219469953";"ANTI-HIPERTENSIVOS";"60420692000159 - INSTITUTO NACIONAL QUIMIOTERAPIA";"Inativo";"captopril"
"MEDICAMENTO";"NOAZY";"13/04/2020";"Similar";182610005;"042030";"25351573537201953";"AGENTES ANTINEOPLÁSICOS";"08157293000127 - NATCOFARMA DO BRASIL LTDA";"Ativo";"letrozol"
"MEDICAMENTO";"PASTA D´AGUA MENTOLADA RIOQUIMICA";"07/04/2011";"BAIXO RISCO";;;;;"55643555000143 - RIOQUIMICA S.A.";"Ativo";
"MEDICAMENTO";"PHOXILIUM";"01/06/2020";"Específico";106830188;"062030";"25351165762201910";"PRODUTOS PARA HEMODIALISE";"49351786000261 - BAXTER HOSPITALAR LTDA";"Ativo";"cloreto de sódio, bicarbonato de sódio, fosfato de sódio dibásico di-hidratado, cloreto de cálcio di-hidratado, cloreto de cálcio diidratado, cloreto de potássio, cloreto de magnésio hexaidratado"
"MEDICAMENTO";"SIFNAZOL";"15/09/2000";"Similar";104450096;"092010";"250000046309518";"ANTIMICOTICO";"46741922000150 - LABORATORIO SINTERAPICO INDUSTRIAL FTCO LTDA";"Inativo";"cetoconazol"
"MEDICAMENTO";"VITAMINAS DO COMPLEXO B";"07/05/2001";"Similar";107140118;"032005";"2500001609088";"POLIVITAMINICOS SEM MINERAIS";"61068755000708 - SANVAL COMERCIO E INDUSTRIA LTDA";"Inativo";
"MEDICAMENTO";"ZELNIN";"29/11/2021";"Similar";105730788;"022029";"25351639503202153";"ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)";"60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A";"Inativo";"aciclovir"
"MEDICAMENTO";"ADEGLÓS";"09/04/1980";"Similar";100320001;"042010";"2500000788979";"OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS";"60879418000142 - ORTOQUIMICA INDUSTRIA QUÍMICO-FARMACÊUTICA LTDA";"Inativo";"retinol, colecalciferol, óxido de zinco"
"MEDICAMENTO";"CIMETIDINA";"24/03/2008";"Genérico";125680186;"032028";"25351257185200758";"ANTIULCEROSOS";"73856593000166 - PRATI DONADUZZI & CIA LTDA";"Ativo";"cimetidina"
"MEDICAMENTO";"DELTAMETRINA";"30/09/2002";"Similar";113430098;"092007";"250000011499094";"ESCABICIDAS E OUTROS ECTOPARASITICIDAS";"19570720000110 - HIPOLABOR FARMACEUTICA LTDA";"Inativo";
"MEDICAMENTO";"FLUNISOLIDA";"14/10/1997";"Similar";107140211;"102002";"250000010719694";"ANTIASMATICOS";"61068755000708 - SANVAL COMERCIO E INDUSTRIA LTDA";"Inativo";
"MEDICAMENTO";"LONITEN";"26/06/2017";"Novo";121100382;"092029";"25351097975201709";"VASODILATADORES";"61072393000133 - PFIZER BRASIL LTDA";"Inativo";"minoxidil"
"MEDICAMENTO";"N?O DECLARADO";"05/11/2013";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"TACROLIMO";"07/10/2011";"Genérico";110630129;"102026";"25351367625201160";"IMUNOSUPRESSOR";"33781055000135 - FUNDAÇÃO OSWALDO CRUZ";"Ativo";"tacrolimo"
"MEDICAMENTO";"VASELINA S&#211;LIDA";"18/07/2014";"BAIXO RISCO";;;;;"33019548000132 - SILVESTRE LABS QUÍMICA E FARMACÊUTICA LTDA";"Ativo";
"MEDICAMENTO";"BETACORTINE";"21/10/2013";"Similar";118190138;"102018";"25351246346200919";"GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.";"92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"Inativo";"valerato de betametasona"
"MEDICAMENTO";"CLORIDRATO DE AMBROXOL";"14/05/2012";"Genérico";155840313;"082035";"25351535222201161";"EXPECTORANTES BALSAMICOS E MUCOLITICO";"05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A";"Ativo";"cloridrato de ambroxol"
"MEDICAMENTO";"CLORIDRATO DE BUPIVACAINA";"08/03/1996";"Similar";102350360;"032006";"250000222319576";"ANESTESICOS LOCAIS";"57507378000365 - EMS S/A";"Inativo";
"MEDICAMENTO";"CLORPROPAMIDA";"13/12/1995";"Similar";105430060;"122005";"2500000936494";"ANTIDIABETICOS";"33423278000120 - INSTITUTO FARMOTERAPICO NEOVITA LTDA";"Inativo";
"MEDICAMENTO";"DIPROGENTA";"17/09/2012";;172870489;"062019";"25351286539201277";"GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA";"02932074000191 - HYPERA S.A.";"Inativo";"dipropionato de betametasona, sulfato de gentamicina"
"MEDICAMENTO";"FLACODIN GEL";"22/10/2025";"BAIXO RISCO";;"102035";;;"92762277000170 - VIDORA FARMACEUTICA LTDA";"Inativo";
"MEDICAMENTO";"GASCOL";"12/06/2000";"Similar";145170003;"062005";"250000492579902";"ANTIACIDO";"02551924000101 - LAFIT INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"hidróxido de alumínio, hidróxido de magnésio, dimeticona"
"MEDICAMENTO";"GEMCIRED";"11/08/2003";"Similar";151430006;"102008";"25351000939200376";"ANTINEOPLASICO";"03978166000175 - DR. REDDYS FARMACÊUTICA DO BRASIL LTDA";"Inativo";"cloridrato de gencitabina"
"MEDICAMENTO";"NATUS GERIN";"15/05/1991";"Específico";105830085;"032009";"2500100232283";"VITAMINAS OU MINERAIS ASSOCIADOS A OUTROS FARMACOS";"45992062000165 - GERMED FARMACEUTICA LTDA";"Inativo";"panax ginseng c. a. mey., tiamina, riboflavina, cloridrato de piridoxina, cianocobalamina, palmitato de retinol, ácido ascórbico, acetato de tocoferol, sulfato ferroso, fosfato de cálcio dibásico, pantotenato de calcio, bitartarato de colina, nicotinamida, inositol, levometionina, adenosina, biotina, ácido fólico"
"MEDICAMENTO";"NEOTAREN";"27/04/2001";"Similar";104650090;"062009";"2500000408388";"ANTINFLAMATORIOS ANTIREUMATICOS";"29785870000103 - LABORATÓRIO NEO QUÍMICA COMÉRCIO E INDÚSTRIA LTDA";"Inativo";"diclofenaco sódico"
"MEDICAMENTO";"NISTAMAX";"02/01/2006";"Similar";138410028;"012036";"25351268762200575";"ANTIMICOTICO";"02456955000183 - NATULAB LABORATORIO S.A";"Ativo";"nistatina"
"MEDICAMENTO";"PREDNAX";"24/12/2003";"Similar";154230042;"122013";"25351015143200318";"GLICOCORTICOIDES SISTEMICOS";"03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A";"Inativo";"prednisona"
"MEDICAMENTO";"SPECTRILA";"14/01/2019";"Biológico";156260031;"012029";"25351567187201724";"ANTINEOPLASICO";"04748181000947 - LABORATÓRIOS BAGÓ DO BRASIL S/A";"Inativo";"asparaginase"
"MEDICAMENTO";"ÁGUA OXIGENADA 10 VOLUMES";"26/10/2007";"BAIXO RISCO";;;;;"03869526000109 - J.R.D. INDÚSTRIA FARMACÊUTICA LTDA.";"Inativo";
"MEDICAMENTO";"CALAMYN";"24/01/2011";;172870287;"072016";"25351228253201041";"ANTIALERGICOS TOPICOS";"02932074000191 - HYPERA S.A.";"Inativo";"calamina, cloridrato de difenidramina, cânfora"
"MEDICAMENTO";"FESTONE";"15/09/2003";"Similar";100680938;"092008";"25351018144200314";"ANTINEOPLASICO";"56994502000130 - NOVARTIS BIOCIENCIAS S.A";"Inativo";"citrato de tamoxifeno"
"MEDICAMENTO";"GLICERINA";"10/03/2003";"Similar";107250005;"122005";"2500101984374";"ENEMAS";"88610555000104 - INDUSTRIA FARMACEUTICA BASA LTDA";"Inativo";
"MEDICAMENTO";"PRATSORIN";"06/02/2008";"Específico";125680190;"022018";"25351257375200775";"DESCONGESTIONANTES NASAIS TOPICOS";"73856593000166 - PRATI DONADUZZI & CIA LTDA";"Inativo";"cloreto de sódio"
"MEDICAMENTO";"RESINATO DE NICOTINA";"29/06/1999";"Similar";101070151;"062004";"250000196829941";"ANTITABAGICO";"33247743000110 - GLAXOSMITHKLINE BRASIL LTDA";"Inativo";"nicotina"
"MEDICAMENTO";"SUGAMADEX SÓDICO";"29/04/2024";"Genérico";102351440;"042034";"25351465503202119";"OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF";"57507378000365 - EMS S/A";"Ativo";"sugamadex sódico"
"MEDICAMENTO";"ULTRAPROCT LDO";"08/02/2010";"Novo";162040007;"022015";"25351109925200962";"ANTI-HEMORROIDARIOS TOPICOS";"07116997000199 - INTENDIS DO BRASIL FARMACÊUTICA LTDA";"Inativo";"pivalato de fluocortolona, cloridrato de lidocaina"
"MEDICAMENTO";"ATENOLOL";"25/07/2016";"Genérico";105830802;"072036";"25351324293201553";"BETABLOQUEADORES SIMPLES";"45992062000165 - GERMED FARMACEUTICA LTDA";"Ativo";"atenolol"
"MEDICAMENTO";"DERMIPEL";"04/12/1997";"Similar";102860004;"122007";"250000102089476";"OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS";"92786219000186 - LABORATORIO SAUDE LTDA";"Inativo";"alantoína, ácido bórico, óxido de zinco"
"MEDICAMENTO";"DERMOMAX";"03/02/2004";"Novo";112130330;"022019";"25351021147200335";"ANESTESICOS";"53162095000106 - BIOSINTÉTICA FARMACÊUTICA LTDA";"Inativo";"lidocaína"
"MEDICAMENTO";"GLICOCONTROL";"08/08/2002";"Similar";124250006;"082007";"253510140970133";"ANTIDIABETICOS";"74230236000150 - ERIOCHEM ZENITEC LTDA - ME";"Inativo";"glibenclamida"
"MEDICAMENTO";"EZETIMIBA + SINVASTATINA";"06/02/2023";"Genérico";155840647;"022033";"25351576004202067";"ANTILIPEMICOS";"05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A";"Ativo";"ezetimiba, sinvastatina"
"MEDICAMENTO";"GOTAS PRECIOSAS";"15/08/1988";"Fitoterápico";106890062;"082028";"2500100546583";;"92695691000103 - KLEY HERTZ FARMACEUTICA S.A";"Ativo";"peumus boldus molina"
"MEDICAMENTO";"LEVODOPA + CLORIDRATO DE BENSERAZIDA";"23/12/2019";"Genérico";102351326;"122029";"25351592471201909";"ANTIPARKINSONIANOS";"57507378000365 - EMS S/A";"Ativo";"levodopa, cloridrato de benserazida"
"MEDICAMENTO";"N?O DECLARADO";"28/01/2010";"DINAMIZADO";;;;;"05512481000138 - LABORATORIO LAECCO COSMIATRIA BIOCELULAR LTDA - ME";"Ativo";
"MEDICAMENTO";"PONDUSVITAM";"08/11/2000";"Similar";106030036;"092005";"2500101553069";"ESTIMULANTES DO APETITE";"33236001000199 - INSTITUTO DE QUÍMICA E BIOLOGIA LTDA";"Inativo";"cloridrato de buclizina, mononitrato de tiamina, cloridrato de tiamina, riboflavina, cloridrato de piridoxina, nicotinamida"
"MEDICAMENTO";"VILDAGLIPTINA";"21/09/2026";"Genérico";165070055;"092036";"25351058842202304";"ANTIDIABETICOS";"24633934000129 - CAMBER FARMACEUTICA LTDA";"Ativo";"vildagliptina"
"MEDICAMENTO";"ACARSAN";"11/08/1984";"Similar";112130350;"082018";"2599200343539";"ESCABICIDAS E OUTROS ECTOPARASITICIDAS";"53162095000106 - BIOSINTÉTICA FARMACÊUTICA LTDA";"Inativo";"benzoato de benzila"
"MEDICAMENTO";"APIXORD";"17/05/2021";"Similar";155370097;"052031";"25351045870202191";"ANTITROMBOTICO";"64171697000146 - ACCORD FARMACÊUTICA LTDA";"Ativo";"apixabana"
"MEDICAMENTO";"FENTOMAX";"20/12/1999";"Similar";102980241;"122004";"250000219619947";"VASODILATADORES";"44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.";"Inativo";"mesilato de fentolamina"
"MEDICAMENTO";"HEMAREG";"17/10/2016";"Similar";118190181;"102021";"25351226076201680";"ANTIEMETICOS E ANTINAUSEANTES";"92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"Inativo";"dimenidrinato"
"MEDICAMENTO";"LINCOFLAN";"24/11/1998";"Similar";105770160;"112018";"250000133389811";"ANTIBIOTICOS SISTEMICOS SIMPLES";"47100862000150 - LABORATIL FARMACEUTICA LTDA";"Inativo";"cloridrato de lincomicina"
"MEDICAMENTO";"NAPRONAX";"23/12/2019";"Similar";155840579;"122029";"25351410769201900";"ANTINFLAMATORIOS ANTIREUMATICOS";"05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A";"Ativo";"naproxeno sódico"
"MEDICAMENTO";"N?O DECLARADO";"11/01/2016";"DINAMIZADO";;"012026";;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"PARACETAMOL";"04/11/2013";"Genérico";109170092;"112028";"25351575730201079";"ANALGESICOS NAO NARCOTICOS";"17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.";"Inativo";"paracetamol"
"MEDICAMENTO";"PROCIMAX";"20/12/2002";"Similar";100330107;"122027";"25351168629200277";"ANTIDEPRESSIVOS";"61230314000175 - LIBBS FARMACÊUTICA LTDA";"Ativo";"bromidrato de citalopram"
"MEDICAMENTO";"SÍLIBOM";"07/11/2005";"Fitoterápico";104041979;"102015";"25351303000200522";;"61299111000135 - LUPER INDÚSTRIA FARMACÊUTICA LTDA";"Inativo";"silybum marianum (l.) gaertn"
"MEDICAMENTO";"ACECLOFENACO";"12/12/2011";"Genérico";105830742;"122026";"25351745914200979";"ANTINFLAMATORIOS";"45992062000165 - GERMED FARMACEUTICA LTDA";"Inativo";"aceclofenaco"
"MEDICAMENTO";"ALIVIOL";"04/02/2000";"Específico";115600036;"022030";"250000045319951";"OUTROS PRODUTOS COM ACAO NO SISTEMA MUSCULO ESQUELETICO";"17562075000169 - CIFARMA CIENTÍFICA FARMACÊUTICA LTDA";"Ativo";"salicilato de metila, cânfora, levomentol"
"MEDICAMENTO";"EVOXALI";"10/04/2017";;121100355;"072018";"25351055887201701";"CITOSTATICOS ALQUILANTES";"61072393000133 - PFIZER BRASIL LTDA";"Inativo";"oxaliplatina"
"MEDICAMENTO";"FLURBOPROFENO SODICO";"09/08/1999";"Similar";135320003;"082004";"2501600118498";"ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO";"35082973000100 - DM COMERCIAL DE MEDICAMENTOS LTDA";"Inativo";
"MEDICAMENTO";"IODOPOLIVIDONA 10% (SOLUÇÃO AQUOSA) - PVPI CELESTE";"03/07/2015";"BAIXO RISCO";;;;;"25101874000166 - INDÚSTRIA QUÍMICA CELESTE LTDA";"Ativo";
"MEDICAMENTO";"NORIPURUM VITAMINADO LÍQUIDO";"03/04/1991";"Específico";106390246;"082009";"2500001195993";"ANTIANEMICOS A BASE DE FERRO - ASSOCIACOES MEDICAMENTOSAS";"60397775000174 - TAKEDA PHARMA LTDA.";"Inativo";"ferripolimaltose, mononitrato de tiamina, riboflavina, cianocobalamina, ácido ascórbico, nicotinamida, pantenol"
"MEDICAMENTO";"PASTA D'ÁGUA";"22/09/2015";"BAIXO RISCO";;;;;"79648523000107 - INDÚSTRIA FARMACÊUTICA SANTA TEREZINHA LTDA - EPP";"Ativo";
"MEDICAMENTO";"VASELINA SOLIDA";"11/02/2015";"BAIXO RISCO";;"022020";;;"39032974000192 - VIC PHARMA INDUSTRIA E COMERCIO LTDA";"Ativo";
"MEDICAMENTO";"VITAMINA D3";"07/10/2019";"Específico";109740287;"102029";"25351246478201943";"VITAMINAS";"49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA";"Inativo";"colecalciferol"
"MEDICAMENTO";"AMPICILINA SÓDICA";"24/10/2011";"Genérico";188300003;"052026";"25351329866201145";"PENICILINA DE AMPLO ESPECTRO";"11643096000122 - VIATRIS FARMACEUTICA DO BRASIL LTDA";"Inativo";"ampicilina sódica"
"MEDICAMENTO";"CLORIDRATO DE VANCOMICINA";"07/08/2017";"Genérico";188300022;"022028";"25351191727201748";"ANTIBIOTICOS SISTEMICOS SIMPLES";"11643096000122 - VIATRIS FARMACEUTICA DO BRASIL LTDA";"Inativo";"cloridrato de vancomicina"
"MEDICAMENTO";"ESTRADIOL";"10/05/1999";"Similar";100640061;"052004";"250000025289895";"HORMONIO GONADOTROFICO";"33039041000140 - DE MAYO INDS QUIMS FTCAS LTDA";"Inativo";
"MEDICAMENTO";"HEMODASE";"18/05/2023";"BAIXO RISCO";;"052033";;;"30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA";"Inativo";
"MEDICAMENTO";"LAVIE";"05/08/2019";"Similar";125680287;"082029";"25351347133201914";"ANTICONVULSIVANTES";"73856593000166 - PRATI DONADUZZI & CIA LTDA";"Ativo";"valproato de sódio"
"MEDICAMENTO";"LUPAREN";"02/01/2012";;172870430;"102012";"25351515265201135";"ANTINFLAMATORIOS ANTIREUMATICOS";"02932074000191 - HYPERA S.A.";"Inativo";"diclofenaco sódico"
"MEDICAMENTO";"METACIDIL";"18/09/1997";"Similar";103700236;"092007";"250000335459667";"ANTINFLAMATORIOS ANTIREUMATICOS";"17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A";"Inativo";"indometacina"
"MEDICAMENTO";"NADERM";"02/01/2002";"Similar";102980296;"122026";"253510248160124";"GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA";"44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.";"Inativo";"dipropionato de betametasona, cetoconazol, sulfato de neomicina"
"MEDICAMENTO";"NILIVE";"10/02/2016";"Similar";194270045;"022021";"25351626602201446";"ANTINFLAMATORIOS";"14806008000154 - MOMENTA FARMACÊUTICA LTDA.";"Inativo";"nimesulida"
"MEDICAMENTO";"N?O DECLARADO";"18/02/2009";"DINAMIZADO";;;;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Inativo";
"MEDICAMENTO";"N?O DECLARADO";"06/05/2016";"DINAMIZADO";;"052026";;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"RIOHEX 1%";"07/04/2011";"BAIXO RISCO";;;;;"55643555000143 - RIOQUIMICA S.A.";"Ativo";
"MEDICAMENTO";"SULFATO DE SALBUTAMOL";"03/02/2000";"Genérico";103700276;"022025";"250000008120012";"BRONCODILATADORES";"17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A";"Inativo";"sulfato de salbutamol"
"MEDICAMENTO";"VIT A + ASSOCIAÇÕES";"17/07/2000";"Similar";126090005;"072005";"250000215639994";"POLIVITAMINICOS COM MINERAIS";"05501937000164 - AMAZON ERVAS LABORATÓRIO BOTÂNICO LTDA";"Inativo";
"MEDICAMENTO";"ABACICLOVIR";"28/12/2000";"Similar";127480013;"122005";"253510066920051";"ANTIVIROTICOS";"38909503000157 - OPEM REPRESENTAÇÃO IMPORTADORA EXPORTADORA E DISTRIBUIDORA LTDA";"Inativo";"aciclovir sódico"
"MEDICAMENTO";"AZITROMICINA";"07/04/2006";"Genérico";135690364;"042011";"25351295046200561";"ANTIBIOTICOS SISTEMICOS SIMPLES";"00923140000131 - EMS SIGMA PHARMA LTDA";"Inativo";"azitromicina"
"MEDICAMENTO";"CARBONATO DE CÁLCIO 500 MG";"25/03/2017";"BAIXO RISCO";;"032022";;;"08055634000153 - IMEC - INDÚSTRIA DE MEDICAMENTOS CUSTÓDIA LTDA";"Ativo";
"MEDICAMENTO";"DIVELOL";"08/05/1997";"Similar";101460065;"052027";"250000048959714";"BETABLOQUEADORES SIMPLES";"61150447000131 - LABORATÓRIOS BALDACCI LTDA";"Ativo";"carvedilol"
"MEDICAMENTO";"ISOSSORBIDA DINITRATO";"23/11/2000";"Similar";102940107;"112005";"250000099979763";"ANTIANGINOSOS E VASODILATADORES";"61541132000115 - NEOLATINA COMÉRCIO E INDÚSTRIA FARMACEUTICA S.A";"Inativo";
"MEDICAMENTO";"LIQUIDO DE DAKIN";"11/03/2016";"BAIXO RISCO";;"032026";;;"55643555000143 - RIOQUIMICA S.A.";"Ativo";
"MEDICAMENTO";"VOLFAX";"30/06/2000";"Similar";100890213;"072001";"250000133089699";"ANTIMICOTICOS SISTEMICOS";"33069212000184 - MERCK S/A";"Inativo";"itraconazol"
"MEDICAMENTO";"GLICERINA CELESTE";"19/10/2012";"BAIXO RISCO";;;;;"25101874000166 - INDÚSTRIA QUÍMICA CELESTE LTDA";"Ativo";
"MEDICAMENTO";"IODEZON XAROPE";"28/04/2010";"BAIXO RISCO";;;;;"13402243000106 - AMAZONAS COMÉRCIO E INDÚSTRIA DE PRODUTOS QUÍMICOS LTDA";"Ativo";
"MEDICAMENTO";"MAXICROM";"18/12/1989";"Similar";100230193;"122009";"2500100547886";"ANTIALERGICOS TOPICOS";"60412327000100 - ALCON LABORATÓRIOS DO BRASIL LTDA.";"Inativo";"cromoglicato dissodico"
"MEDICAMENTO";"MIORRELAX UNO";"29/06/2020";"Similar";155840585;"062030";"25351734991201997";"ANALGESICOS NAO NARCOTICOS";"05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A";"Ativo";"dipirona monoidratada"
"MEDICAMENTO";"N?O DECLARADO";"04/02/2016";"DINAMIZADO";;"022026";;;"60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA";"Ativo";
"MEDICAMENTO";"PASTA D`AGUA MENTOLADA";"10/09/2009";"BAIXO RISCO";;;;;"04302688000115 - S A PHARMACOS E COSMETICOS LTDA";"Ativo";
"MEDICAMENTO";"REVATIO";"11/07/2005";"Novo";102160193;"072020";"25351039221200531";"VASODILATADORES";"46070868003699 - LABORATÓRIOS PFIZER LTDA";"Inativo";"citrato de sildenafila"
"MEDICAMENTO";"SINDROTIC";"20/04/2015";"Similar";118190149;"042020";"25351614957201492";"ANTIESPASMODICOS";"92265552000905 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"Inativo";"brometo de pinavério"
"MEDICAMENTO";"CETOCONAZOL + DIPROPIONATO DE BETAMETASONA";"12/08/2005";"Genérico";103940510;"082010";"25351079319200521";"GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA";"61150819000120 - LABORATÓRIO AMERICANO DE FARMACOTERAPIA S/A";"Inativo";"cetoconazol, dipropionato de betametasona"
"MEDICAMENTO";"FIMATOSAN";"13/11/2002";"Fitoterápico";105760104;"122009";"2599101002779";"PRODUTOS NATURAIS ASSOCIADOS";"33379884000196 - LABORATORIO SIMOES LTDA.";"Inativo";"caesalpinia ferrea mart., roripa nasturtium beck, mikania glomerata spreng., lantana camara linné, passiflora alata curtis, polypodium vulgare, myrospermum erythroxylum allem."
"MEDICAMENTO";"FLUIJET";"23/07/2007";"Fitoterápico";118610259;"072013";"25351501076200601";;"64088172000141 - ATIVUS FARMACÊUTICA LTDA";"Inativo";"hedera helix l."
"MEDICAMENTO";"LISINOPRIL + HIDROCLOROTIAZIDA";"12/04/2002";"Genérico";112130292;"042007";"253510053400240";"ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS";"53162095000106 - BIOSINTÉTICA FARMACÊUTICA LTDA";"Inativo";"lisinopril, hidroclorotiazida"
"MEDICAMENTO";"LORADINE";"03/08/1998";"Similar";103700256;"082028";"250000284409650";"ANTI-HISTAMINICOS SISTEMICOS";"17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A";"Ativo";"loratadina"
"MEDICAMENTO";"MALEATO DE LEVOMEPROMAZINA (PORT 344/98 L C-1)";"06/02/1997";"Similar";108840301;"022007";"250000085819629";"NEUROLEPTICOS";"01541283000141 - INDÚSTRIA QUÍMICA DO ESTADO DE GOIÁS S/A - IQUEGO";"Inativo";
"MEDICAMENTO";"NEVIRAPINA (PORT 344/98 LISTA C4)";"19/10/2000";"Similar";100890262;"102005";"253510220030064";"ANTIVIROTICOS (INIBE REPLICACAO VIROTICA)";"33069212000184 - MERCK S/A";"Inativo";
"MEDICAMENTO";"PEPTULAN";"20/12/1991";"Novo";103940199;"032015";"2599200569786";"ANTIULCEROSOS";"61150819000120 - LABORATÓRIO AMERICANO DE FARMACOTERAPIA S/A";"Inativo";"subcitrato de bismuto coloidal, dióxido de silício"
"MEDICAMENTO";"VACINA HAEMOPHILUS INFLUENZAE B (CONJUGADA)";"17/12/2007";"Biológico";110630122;"122027";"25351110498200743";"VACINAS";"33781055000135 - FUNDAÇÃO OSWALDO CRUZ";"Ativo";"polissacarídeo de haemophilus influenzae tipo b"
"MEDICAMENTO";"VASELINA LIQUIDA AVANTE";"07/12/2009";"BAIXO RISCO";;;;;"02686619000127 - PRODUTOS OFICINAIS AVANTE LTDA";"Ativo";
"MEDICAMENTO";"CANDIGRAN";"07/02/2011";"Similar";167730203;"092027";"25351653497201048";"GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA";"05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA";"Ativo";"cetoconazol, dipropionato de betametasona"
"MEDICAMENTO";"CIPROZER";"22/04/2013";"Similar";121100301;"042018";"25351194683201151";"ANTIBIOTICOS SISTEMICOS SIMPLES";"61072393000133 - PFIZER BRASIL LTDA";"Inativo";"cloridrato de ciprofloxacino monoidratado"
"MEDICAMENTO";"DÓLIO";"12/03/2025";"BAIXO RISCO";;"032035";;;"01858973000129 - AIRELA INDÚSTRIA FARMACÊUTICA LTDA.";"Inativo";
